3795.770970 3.47986450195e-16
3796.645079 3.47992515564e-16
3797.519390 3.4799861908e-16
3798.393902 3.48004722595e-16
3799.268615 3.48010864258e-16
3800.143529 3.4801700592e-16
3801.018646 3.48023223877e-16
3801.893963 3.48029441833e-16
3802.769482 3.48035621643e-16
3803.645203 3.480418396e-16
3804.521126 3.4804813385e-16
3805.397250 3.48054428101e-16
3806.273576 3.48060722351e-16
3807.150104 3.48067016602e-16
3808.026833 2.84840679169e-16
3808.903765 2.90909347534e-16
3809.780898 3.24585533142e-16
3810.658234 2.58423595428e-16
3811.535771 2.28282566071e-16
3812.413511 2.71902770996e-16
3813.291453 2.53786754608e-16
3814.169597 2.84847316742e-16
3815.047943 2.82449607849e-16
3815.926491 3.34458198547e-16
3816.805242 3.56873130798e-16
3817.684195 2.95668792725e-16
3818.563350 3.3396232605e-16
3819.442708 3.49265174866e-16
3820.322269 3.005859375e-16
3821.202032 2.46755619049e-16
3822.081997 3.04611759186e-16
3822.962166 3.47590904236e-16
3823.842537 3.10376625061e-16
3824.723110 2.95604858398e-16
3825.603887 3.42346763611e-16
3826.484866 3.34031639099e-16
3827.366048 2.71686267853e-16
3828.247433 3.25050926208e-16
3829.129021 3.69423713684e-16
3830.010812 3.34593696594e-16
3830.892806 3.44080810547e-16
3831.775004 3.51818504333e-16
3832.657404 3.90120391846e-16
3833.540008 4.09619750977e-16
3834.422814 3.47810554504e-16
3835.305825 3.31053237915e-16
3836.189038 3.48507957458e-16
3837.072455 3.29095497131e-16
3837.956075 3.17097873688e-16
3838.839899 2.77462425232e-16
3839.723926 3.2712638855e-16
3840.608157 3.01833877563e-16
3841.492592 2.70740833282e-16
3842.377230 3.22679100037e-16
3843.262072 2.92574329376e-16
3844.147118 2.68450984955e-16
3845.032367 2.58238544464e-16
3845.917820 2.49627323151e-16
3846.803478 3.34128341675e-16
3847.689339 2.75767803192e-16
3848.575404 2.45716247559e-16
3849.461673 2.90967254639e-16
3850.348147 3.02515850067e-16
3851.234824 2.76923694611e-16
3852.121706 2.98734035492e-16
3853.008792 2.73688468933e-16
3853.896082 3.30914306641e-16
3854.783577 3.09080142975e-16
3855.671276 3.10843372345e-16
3856.559179 2.79032802582e-16
3857.447287 3.06518363953e-16
3858.335599 3.19226417542e-16
3859.224116 2.54862480164e-16
3860.112837 2.57763538361e-16
3861.001764 3.34278068542e-16
3861.890894 3.43797798157e-16
3862.780230 2.34233703613e-16
3863.669771 2.60722923279e-16
3864.559516 2.45657291412e-16
3865.449466 2.53015537262e-16
3866.339621 2.81981258392e-16
3867.229981 2.86748142242e-16
3868.120546 2.88387317657e-16
3869.011317 2.84140014648e-16
3869.902292 3.12565689087e-16
3870.793472 3.48250198364e-16
3871.684858 2.83212089539e-16
3872.576449 2.76003742218e-16
3873.468246 3.16163578033e-16
3874.360247 3.35235328674e-16
3875.252454 3.02469215393e-16
3876.144867 2.77451667786e-16
3877.037485 3.15558414459e-16
3877.930309 3.00024929047e-16
3878.823338 2.72831172943e-16
3879.716573 2.9315530777e-16
3880.610014 2.79425144196e-16
3881.503660 2.75538406372e-16
3882.397512 2.9531703949e-16
3883.291570 3.8420791626e-16
3884.185834 4.28767471313e-16
3885.080304 3.42878837585e-16
3885.974980 3.58288002014e-16
3886.869861 3.21429290771e-16
3887.764949 3.69000892639e-16
3888.660243 4.25258522034e-16
3889.555744 3.41100349426e-16
3890.451450 3.11723709106e-16
3891.347363 3.62642478943e-16
3892.243482 3.97877807617e-16
3893.139807 4.03290748596e-16
3894.036339 3.97069511414e-16
3894.933077 3.45165290833e-16
3895.830022 3.23750114441e-16
3896.727173 2.98242721558e-16
3897.624531 3.3080078125e-16
3898.522096 3.54716072083e-16
3899.419867 2.95999736786e-16
3900.317845 2.67979736328e-16
3901.216030 3.06254405975e-16
3902.114421 2.98925037384e-16
3903.013020 2.83473873138e-16
